id,name,set_name,pricecharting_id,pc_product_name,pc_console_name,name_score,set_score,reason
bw2-44,Gothita,Emerging Powers,955470,,,0.0,0.0,id_not_found
bw2-46,Gothorita,Emerging Powers,955472,,,0.0,0.0,id_not_found
bw2-47,Gothitelle,Emerging Powers,955473,,,0.0,0.0,id_not_found
bw2-50,Roggenrola,Emerging Powers,955476,,,0.0,0.0,id_not_found
bw2-52,Boldore,Emerging Powers,955478,,,0.0,0.0,id_not_found
bw2-55,Drilbur,Emerging Powers,955481,,,0.0,0.0,id_not_found
bw2-58,Throh,Emerging Powers,955484,,,0.0,0.0,id_not_found
bw2-64,Purrloin,Emerging Powers,955490,,,0.0,0.0,id_not_found
bw2-69,Mandibuzz,Emerging Powers,955495,,,0.0,0.0,id_not_found
bw2-7,Leavanny,Emerging Powers,955434,,,0.0,0.0,id_not_found
bw2-74,Klink,Emerging Powers,955500,,,0.0,0.0,id_not_found
bw2-75,Klang,Emerging Powers,955501,,,0.0,0.0,id_not_found
bw2-76,Klinklang,Emerging Powers,955502,,,0.0,0.0,id_not_found
bw2-77,Cobalion,Emerging Powers,955503,,,0.0,0.0,id_not_found
bw2-78,Patrat,Emerging Powers,955504,,,0.0,0.0,id_not_found
bw2-79,Watchog,Emerging Powers,955505,,,0.0,0.0,id_not_found
bw2-84,Minccino,Emerging Powers,955510,,,0.0,0.0,id_not_found
bw2-87,Rufflet,Emerging Powers,955513,,,0.0,0.0,id_not_found
bw2-92,Crushing Hammer,Emerging Powers,955518,,,0.0,0.0,id_not_found
bw2-97,Thundurus,Emerging Powers,955523,,,0.0,0.0,id_not_found
bw2-98,Tornadus,Emerging Powers,955524,,,0.0,0.0,id_not_found
bw3-1,Sewaddle,Noble Victories,955656,,,0.0,0.0,id_not_found
bw3-10,Amoonguss,Noble Victories,955665,,,0.0,0.0,id_not_found
bw3-12,Accelgor,Noble Victories,955667,,,0.0,0.0,id_not_found
bw3-13,Virizion,Noble Victories,955668,,,0.0,0.0,id_not_found
bw3-19,Larvesta,Noble Victories,955674,,,0.0,0.0,id_not_found
bw3-21,Volcarona,Noble Victories,955676,,,0.0,0.0,id_not_found
bw3-22,Tympole,Noble Victories,955677,,,0.0,0.0,id_not_found
bw3-23,Palpitoad,Noble Victories,955678,,,0.0,0.0,id_not_found
bw3-24,Seismitoad,Noble Victories,955679,,,0.0,0.0,id_not_found
bw3-31,Jellicent,Noble Victories,955686,,,0.0,0.0,id_not_found
bw3-32,Cryogonal,Noble Victories,955687,,,0.0,0.0,id_not_found
bw3-36,Zebstrika,Noble Victories,955691,,,0.0,0.0,id_not_found
bw3-39,Tynamo,Noble Victories,955694,,,0.0,0.0,id_not_found
bw3-42,Stunfisk,Noble Victories,955697,,,0.0,0.0,id_not_found
bw3-44,Yamask,Noble Victories,955699,,,0.0,0.0,id_not_found
bw3-43,Victini,Noble Victories,955698,,,0.0,0.0,id_not_found
bw3-45,Yamask,Noble Victories,955700,,,0.0,0.0,id_not_found
bw3-51,Duosion,Noble Victories,955706,,,0.0,0.0,id_not_found
bw3-54,Elgyem,Noble Victories,955709,,,0.0,0.0,id_not_found
bw3-55,Elgyem,Noble Victories,955710,,,0.0,0.0,id_not_found
bw3-57,Litwick,Noble Victories,955712,,,0.0,0.0,id_not_found
bw3-62,Timburr,Noble Victories,955717,,,0.0,0.0,id_not_found
bw3-63,Gurdurr,Noble Victories,955718,,,0.0,0.0,id_not_found
bw3-64,Conkeldurr,Noble Victories,955719,,,0.0,0.0,id_not_found
bw3-65,Conkeldurr,Noble Victories,955720,,,0.0,0.0,id_not_found
bw3-70,Mienshao,Noble Victories,955725,,,0.0,0.0,id_not_found
bw3-77,Deino,Noble Victories,955732,,,0.0,0.0,id_not_found
bw3-78,Zweilous,Noble Victories,955733,,,0.0,0.0,id_not_found
bw3-80,Escavalier,Noble Victories,955735,,,0.0,0.0,id_not_found
bw3-81,Pawniard,Noble Victories,955736,,,0.0,0.0,id_not_found
bw3-82,Bisharp,Noble Victories,955737,,,0.0,0.0,id_not_found
bw3-90,Cover Fossil,Noble Victories,955746,,,0.0,0.0,id_not_found
bw3-91,Eviolite,Noble Victories,955745,,,0.0,0.0,id_not_found
bw3-92,N,Noble Victories,955747,,,0.0,0.0,id_not_found
bw3-94,Rocky Helmet,Noble Victories,955749,,,0.0,0.0,id_not_found
bw3-93,Plume Fossil,Noble Victories,955748,,,0.0,0.0,id_not_found
bw4-10,Growlithe,Next Destinies,955862,,,0.0,0.0,id_not_found
bw4-101,Chandelure,Next Destinies,955953,,,0.0,0.0,id_not_found
bw4-15,Pansear,Next Destinies,955867,,,0.0,0.0,id_not_found
bw4-16,Simisear,Next Destinies,955868,,,0.0,0.0,id_not_found
bw4-17,Darumaka,Next Destinies,955869,,,0.0,0.0,id_not_found
bw4-20,Chandelure,Next Destinies,955872,,,0.0,0.0,id_not_found
bw4-21,Reshiram,Next Destinies,955873,,,0.0,0.0,id_not_found
bw4-26,Lapras,Next Destinies,955878,,,0.0,0.0,id_not_found
bw4-3,Kricketot,Next Destinies,955856,,,0.0,0.0,id_not_found
bw4-32,Vanillish,Next Destinies,955884,,,0.0,0.0,id_not_found
bw4-31,Vanillite,Next Destinies,955883,,,0.0,0.0,id_not_found
bw4-33,Vanilluxe,Next Destinies,955885,,,0.0,0.0,id_not_found
bw4-39,Pikachu,Next Destinies,955891,,,0.0,0.0,id_not_found
bw4-40,Raichu,Next Destinies,955892,,,0.0,0.0,id_not_found
bw4-41,Zapdos,Next Destinies,955893,,,0.0,0.0,id_not_found
bw4-45,Luxio,Next Destinies,955897,,,0.0,0.0,id_not_found
bw4-46,Luxray,Next Destinies,955898,,,0.0,0.0,id_not_found
bw4-51,Zekrom-EX,Next Destinies,955903,,,0.0,0.0,id_not_found
bw4-52,Grimer,Next Destinies,955904,,,0.0,0.0,id_not_found
bw4-53,Muk,Next Destinies,955905,,,0.0,0.0,id_not_found
bw4-56,Kirlia,Next Destinies,955908,,,0.0,0.0,id_not_found
bw4-6,Pansage,Next Destinies,955858,,,0.0,0.0,id_not_found
bw4-61,Elgyem,Next Destinies,955913,,,0.0,0.0,id_not_found
bw4-66,Hippowdon,Next Destinies,955918,,,0.0,0.0,id_not_found
bw4-70,Weavile,Next Destinies,955922,,,0.0,0.0,id_not_found
bw4-71,Nuzleaf,Next Destinies,955923,,,0.0,0.0,id_not_found
bw4-72,Shiftry,Next Destinies,955924,,,0.0,0.0,id_not_found
bw4-74,Scrafty,Next Destinies,955926,,,0.0,0.0,id_not_found
bw4-79,Wigglytuff,Next Destinies,955931,,,0.0,0.0,id_not_found
bw4-8,Foongus,Next Destinies,955859,,,0.0,0.0,id_not_found
bw4-81,Persian,Next Destinies,955933,,,0.0,0.0,id_not_found
bw4-88,Heavy Ball,Next Destinies,955940,,,0.0,0.0,id_not_found
bw4-89,Level Ball,Next Destinies,955941,,,0.0,0.0,id_not_found
bw4-9,Amoonguss,Next Destinies,955861,,,0.0,0.0,id_not_found
bw4-92,Double Colorless Energy,Next Destinies,955944,,,0.0,0.0,id_not_found
bw4-93,Prism Energy,Next Destinies,955945,,,0.0,0.0,id_not_found
bw4-94,Shaymin-EX,Next Destinies,955946,,,0.0,0.0,id_not_found
bw5-106,Groudon-EX,Dark Explorers,956153,,,0.0,0.0,id_not_found
bw5-105,Raikou-EX,Dark Explorers,956152,,,0.0,0.0,id_not_found
bw5-107,Darkrai-EX,Dark Explorers,956154,,,0.0,0.0,id_not_found
bw5-15,Torchic,Dark Explorers,956061,,,0.0,0.0,id_not_found
bw5-16,Combusken,Dark Explorers,956062,,,0.0,0.0,id_not_found
bw5-18,Torkoal,Dark Explorers,956064,,,0.0,0.0,id_not_found
bw5-2,Ivysaur,Dark Explorers,956048,,,0.0,0.0,id_not_found
bw5-24,Slowbro,Dark Explorers,956070,,,0.0,0.0,id_not_found
bw5-23,Slowpoke,Dark Explorers,956069,,,0.0,0.0,id_not_found
bw5-26,Kyogre-EX,Dark Explorers,956072,,,0.0,0.0,id_not_found
bw5-27,Piplup,Dark Explorers,956073,,,0.0,0.0,id_not_found
bw5-32,Palpitoad,Dark Explorers,956078,,,0.0,0.0,id_not_found
bw5-35,Ducklett,Dark Explorers,956081,,,0.0,0.0,id_not_found
bw5-37,Jolteon,Dark Explorers,956083,,,0.0,0.0,id_not_found
bw5-38,Raikou-EX,Dark Explorers,956084,,,0.0,0.0,id_not_found
bw5-44,Tynamo,Dark Explorers,956090,,,0.0,0.0,id_not_found
bw5-45,Tynamo,Dark Explorers,956091,,,0.0,0.0,id_not_found
bw5-53,Aerodactyl,Dark Explorers,956099,,,0.0,0.0,id_not_found
bw5-55,Drilbur,Dark Explorers,956101,,,0.0,0.0,id_not_found
bw5-54,Groudon-EX,Dark Explorers,956100,,,0.0,0.0,id_not_found
bw5-56,Excadrill,Dark Explorers,956102,,,0.0,0.0,id_not_found
bw5-57,Excadrill,Dark Explorers,956103,,,0.0,0.0,id_not_found
bw5-58,Timburr,Dark Explorers,956104,,,0.0,0.0,id_not_found
bw5-65,Krokorok,Dark Explorers,956111,,,0.0,0.0,id_not_found
bw5-69,Zorua,Dark Explorers,956115,,,0.0,0.0,id_not_found
bw5-70,Zorua,Dark Explorers,956116,,,0.0,0.0,id_not_found
bw5-7,Dwebble,Dark Explorers,956053,,,0.0,0.0,id_not_found
bw5-76,Klang,Dark Explorers,956122,,,0.0,0.0,id_not_found
bw5-79,Bisharp,Dark Explorers,956125,,,0.0,0.0,id_not_found
bw5-80,Chansey,Dark Explorers,956126,,,0.0,0.0,id_not_found
bw5-83,Eevee,Dark Explorers,956129,,,0.0,0.0,id_not_found
bw5-85,Chatot,Dark Explorers,956131,,,0.0,0.0,id_not_found
bw5-84,Eevee,Dark Explorers,956130,,,0.0,0.0,id_not_found
bw5-86,Lillipup,Dark Explorers,956132,,,0.0,0.0,id_not_found
bw5-9,Karrablast,Dark Explorers,956055,,,0.0,0.0,id_not_found
bw5-93,Dark Patch,Dark Explorers,956139,,,0.0,0.0,id_not_found
bw6-1,Hoppip,Dragons Exalted,956255,,,0.0,0.0,id_not_found
bw6-100,Ambipom,Dragons Exalted,956355,,,0.0,0.0,id_not_found
bw6-101,Slakoth,Dragons Exalted,956354,,,0.0,0.0,id_not_found
bw6-102,Vigoroth,Dragons Exalted,956356,,,0.0,0.0,id_not_found
bw6-103,Slaking,Dragons Exalted,956357,,,0.0,0.0,id_not_found
bw6-105,Swablu,Dragons Exalted,956359,,,0.0,0.0,id_not_found
bw6-109,Minccino,Dragons Exalted,956363,,,0.0,0.0,id_not_found
bw6-116,Tool Scrapper,Dragons Exalted,956370,,,0.0,0.0,id_not_found
bw6-115,Rescue Scarf,Dragons Exalted,956369,,,0.0,0.0,id_not_found
bw6-121,Terrakion-EX,Dragons Exalted,956375,,,0.0,0.0,id_not_found
bw6-120,Mew-EX,Dragons Exalted,956374,,,0.0,0.0,id_not_found
bw6-122,Registeel-EX,Dragons Exalted,956376,,,0.0,0.0,id_not_found
bw6-123,Rayquaza-EX,Dragons Exalted,956377,,,0.0,0.0,id_not_found
bw6-124,Giratina-EX,Dragons Exalted,956378,,,0.0,0.0,id_not_found
bw6-127,Krookodile,Dragons Exalted,956381,,,0.0,0.0,id_not_found
bw6-15,Roserade,Dragons Exalted,956269,,,0.0,0.0,id_not_found
bw6-19,Ninetales,Dragons Exalted,956273,,,0.0,0.0,id_not_found
bw6-23,Magikarp,Dragons Exalted,956277,,,0.0,0.0,id_not_found
bw6-26,Wailord,Dragons Exalted,956280,,,0.0,0.0,id_not_found
bw6-25,Wailmer,Dragons Exalted,956279,,,0.0,0.0,id_not_found
bw6-32,Buizel,Dragons Exalted,956286,,,0.0,0.0,id_not_found
bw6-33,Floatzel,Dragons Exalted,956287,,,0.0,0.0,id_not_found
bw6-34,Tympole,Dragons Exalted,956288,,,0.0,0.0,id_not_found
bw6-35,Palpitoad,Dragons Exalted,956289,,,0.0,0.0,id_not_found
bw6-38,Mareep,Dragons Exalted,956292,,,0.0,0.0,id_not_found
bw6-41,Electrike,Dragons Exalted,956295,,,0.0,0.0,id_not_found
bw6-42,Electrike,Dragons Exalted,956296,,,0.0,0.0,id_not_found
bw6-43,Manectric,Dragons Exalted,956297,,,0.0,0.0,id_not_found
bw6-51,Drifblim,Dragons Exalted,956305,,,0.0,0.0,id_not_found
bw6-52,Sigilyph,Dragons Exalted,956306,,,0.0,0.0,id_not_found
bw6-53,Trubbish,Dragons Exalted,956307,,,0.0,0.0,id_not_found
bw6-59,Golurk,Dragons Exalted,956313,,,0.0,0.0,id_not_found
bw6-58,Golett,Dragons Exalted,956312,,,0.0,0.0,id_not_found
bw6-6,Wurmple,Dragons Exalted,956260,,,0.0,0.0,id_not_found
bw6-62,Nosepass,Dragons Exalted,956316,,,0.0,0.0,id_not_found
bw6-7,Silcoon,Dragons Exalted,956261,,,0.0,0.0,id_not_found
bw6-70,Stunfisk,Dragons Exalted,956324,,,0.0,0.0,id_not_found
bw6-74,Houndour,Dragons Exalted,956328,,,0.0,0.0,id_not_found
bw6-76,Stunky,Dragons Exalted,956330,,,0.0,0.0,id_not_found
bw6-77,Skuntank,Dragons Exalted,956331,,,0.0,0.0,id_not_found
bw6-78,Aron,Dragons Exalted,956332,,,0.0,0.0,id_not_found
bw6-81,Registeel-EX,Dragons Exalted,956335,,,0.0,0.0,id_not_found
bw6-83,Durant,Dragons Exalted,956337,,,0.0,0.0,id_not_found
bw6-84,Altaria,Dragons Exalted,956338,,,0.0,0.0,id_not_found
bw6-91,Garchomp,Dragons Exalted,956345,,,0.0,0.0,id_not_found
bw6-90,Garchomp,Dragons Exalted,956344,,,0.0,0.0,id_not_found
bw6-92,Giratina-EX,Dragons Exalted,956346,,,0.0,0.0,id_not_found
bw7-103,White Kyurem-EX,Boundaries Crossed,956618,,,0.0,0.0,id_not_found
bw7-104,Rattata,Boundaries Crossed,956619,,,0.0,0.0,id_not_found
bw7-106,Meowth,Boundaries Crossed,956621,,,0.0,0.0,id_not_found
bw7-108,Ditto,Boundaries Crossed,956623,,,0.0,0.0,id_not_found
bw7-109,Snorlax,Boundaries Crossed,956624,,,0.0,0.0,id_not_found
bw7-110,Togepi,Boundaries Crossed,956625,,,0.0,0.0,id_not_found
bw7-114,Delcatty,Boundaries Crossed,956629,,,0.0,0.0,id_not_found
bw7-117,Lopunny,Boundaries Crossed,956632,,,0.0,0.0,id_not_found
bw7-119,Watchog,Boundaries Crossed,956634,,,0.0,0.0,id_not_found
bw7-120,Lillipup,Boundaries Crossed,956635,,,0.0,0.0,id_not_found
bw7-123,Pidove,Boundaries Crossed,956638,,,0.0,0.0,id_not_found
bw7-126,Audino,Boundaries Crossed,956641,,,0.0,0.0,id_not_found
bw7-127,Aspertia City Gym,Boundaries Crossed,956642,,,0.0,0.0,id_not_found
bw7-128,Energy Search,Boundaries Crossed,956643,,,0.0,0.0,id_not_found
bw7-130,Hugh,Boundaries Crossed,956645,,,0.0,0.0,id_not_found
bw7-133,Rocky Helmet,Boundaries Crossed,956648,,,0.0,0.0,id_not_found
bw7-137,Computer Search,Boundaries Crossed,956652,,,0.0,0.0,id_not_found
bw7-141,Celebi-EX,Boundaries Crossed,956656,,,0.0,0.0,id_not_found
bw7-142,Keldeo-EX,Boundaries Crossed,956657,,,0.0,0.0,id_not_found
bw7-146,White Kyurem-EX,Boundaries Crossed,956661,,,0.0,0.0,id_not_found
bw7-15,Whimsicott,Boundaries Crossed,956530,,,0.0,0.0,id_not_found
bw7-151,Terrakion,Boundaries Crossed,956666,,,0.0,0.0,id_not_found
bw7-152,Altaria,Boundaries Crossed,956667,,,0.0,0.0,id_not_found
bw7-17,Lilligant,Boundaries Crossed,956532,,,0.0,0.0,id_not_found
bw7-18,Charmander,Boundaries Crossed,956533,,,0.0,0.0,id_not_found
bw7-22,Camerupt,Boundaries Crossed,956537,,,0.0,0.0,id_not_found
bw7-23,Victini,Boundaries Crossed,956538,,,0.0,0.0,id_not_found
bw7-25,Pignite,Boundaries Crossed,956540,,,0.0,0.0,id_not_found
bw7-31,Blastoise,Boundaries Crossed,956546,,,0.0,0.0,id_not_found
bw7-33,Psyduck,Boundaries Crossed,956548,,,0.0,0.0,id_not_found
bw7-35,Golduck,Boundaries Crossed,956550,,,0.0,0.0,id_not_found
bw7-36,Marill,Boundaries Crossed,956551,,,0.0,0.0,id_not_found
bw7-37,Azumarill,Boundaries Crossed,956552,,,0.0,0.0,id_not_found
bw7-40,Dewott,Boundaries Crossed,956555,,,0.0,0.0,id_not_found
bw7-44,Frillish,Boundaries Crossed,956559,,,0.0,0.0,id_not_found
bw7-48,Keldeo,Boundaries Crossed,956563,,,0.0,0.0,id_not_found
bw7-5,Tangela,Boundaries Crossed,956520,,,0.0,0.0,id_not_found
bw7-50,Pikachu,Boundaries Crossed,956565,,,0.0,0.0,id_not_found
bw7-55,Chinchou,Boundaries Crossed,956570,,,0.0,0.0,id_not_found
bw7-57,Zebstrika,Boundaries Crossed,956572,,,0.0,0.0,id_not_found
bw7-62,Dusclops,Boundaries Crossed,956577,,,0.0,0.0,id_not_found
bw7-69,Musharna,Boundaries Crossed,956584,,,0.0,0.0,id_not_found
bw7-7,Scyther,Boundaries Crossed,956522,,,0.0,0.0,id_not_found
bw7-70,Woobat,Boundaries Crossed,956585,,,0.0,0.0,id_not_found
bw7-71,Swoobat,Boundaries Crossed,956586,,,0.0,0.0,id_not_found
bw7-72,Venipede,Boundaries Crossed,956587,,,0.0,0.0,id_not_found
bw7-77,Meloetta,Boundaries Crossed,956592,,,0.0,0.0,id_not_found
bw7-78,Sandshrew,Boundaries Crossed,956593,,,0.0,0.0,id_not_found
bw7-79,Sandslash,Boundaries Crossed,956594,,,0.0,0.0,id_not_found
bw7-8,Heracross,Boundaries Crossed,956523,,,0.0,0.0,id_not_found
bw7-85,Crustle,Boundaries Crossed,956600,,,0.0,0.0,id_not_found
bw7-86,Mienfoo,Boundaries Crossed,956601,,,0.0,0.0,id_not_found
bw7-87,Mienfoo,Boundaries Crossed,956602,,,0.0,0.0,id_not_found
bw7-88,Mienshao,Boundaries Crossed,956603,,,0.0,0.0,id_not_found
bw7-91,Liepard,Boundaries Crossed,956606,,,0.0,0.0,id_not_found
bw7-96,Skarmory,Boundaries Crossed,956611,,,0.0,0.0,id_not_found
bw8-104,Togekiss,Plasma Storm,956901,,,0.0,0.0,id_not_found
bw8-105,Whismur,Plasma Storm,956902,,,0.0,0.0,id_not_found
bw8-106,Loudred,Plasma Storm,956903,,,0.0,0.0,id_not_found
bw8-107,Exploud,Plasma Storm,956904,,,0.0,0.0,id_not_found
bw8-108,Lugia-EX,Plasma Storm,956905,,,0.0,0.0,id_not_found
bw8-109,Skitty,Plasma Storm,956906,,,0.0,0.0,id_not_found
bw8-114,Bouffalant,Plasma Storm,956911,,,0.0,0.0,id_not_found
bw8-118,Colress,Plasma Storm,956915,,,0.0,0.0,id_not_found
bw8-123,Hypnotoxic Laser,Plasma Storm,956920,,,0.0,0.0,id_not_found
bw8-122,Eviolite,Plasma Storm,956919,,,0.0,0.0,id_not_found
bw8-124,Plasma Frigate,Plasma Storm,956921,,,0.0,0.0,id_not_found
bw8-125,Team Plasma Grunt,Plasma Storm,956922,,,0.0,0.0,id_not_found
bw8-126,Virbank City Gym,Plasma Storm,956923,,,0.0,0.0,id_not_found
bw8-130,Victory Piece,Plasma Storm,956927,,,0.0,0.0,id_not_found
bw8-135,Colress,Plasma Storm,956932,,,0.0,0.0,id_not_found
bw8-136,Charizard,Plasma Storm,956933,,,0.0,0.0,id_not_found
bw8-17,Infernape,Plasma Storm,956815,,,0.0,0.0,id_not_found
bw8-18,Victini-EX,Plasma Storm,956816,,,0.0,0.0,id_not_found
bw8-19,Pansear,Plasma Storm,956817,,,0.0,0.0,id_not_found
bw8-2,Grotle,Plasma Storm,956800,,,0.0,0.0,id_not_found
bw8-25,Articuno-EX,Plasma Storm,956823,,,0.0,0.0,id_not_found
bw8-27,Piloswine,Plasma Storm,956825,,,0.0,0.0,id_not_found
bw8-32,Carvanha,Plasma Storm,956830,,,0.0,0.0,id_not_found
bw8-33,Sharpedo,Plasma Storm,956831,,,0.0,0.0,id_not_found
bw8-37,Vanilluxe,Plasma Storm,956835,,,0.0,0.0,id_not_found
bw8-36,Vanillish,Plasma Storm,956834,,,0.0,0.0,id_not_found
bw8-38,Frillish,Plasma Storm,956836,,,0.0,0.0,id_not_found
bw8-4,Combee,Plasma Storm,956802,,,0.0,0.0,id_not_found
bw8-52,Zubat,Plasma Storm,956850,,,0.0,0.0,id_not_found
bw8-53,Zubat,Plasma Storm,956851,,,0.0,0.0,id_not_found
bw8-54,Golbat,Plasma Storm,956852,,,0.0,0.0,id_not_found
bw8-56,Koffing,Plasma Storm,956854,,,0.0,0.0,id_not_found
bw8-57,Koffing,Plasma Storm,956855,,,0.0,0.0,id_not_found
bw8-58,Weezing,Plasma Storm,956856,,,0.0,0.0,id_not_found
bw8-61,Gallade,Plasma Storm,956859,,,0.0,0.0,id_not_found
bw8-66,Garbodor,Plasma Storm,956864,,,0.0,0.0,id_not_found
bw8-67,Garbodor,Plasma Storm,956866,,,0.0,0.0,id_not_found
bw8-70,Beheeyem,Plasma Storm,956868,,,0.0,0.0,id_not_found
bw8-73,Lunatone,Plasma Storm,956870,,,0.0,0.0,id_not_found
bw8-75,Riolu,Plasma Storm,956872,,,0.0,0.0,id_not_found
bw8-78,Lucario,Plasma Storm,956875,,,0.0,0.0,id_not_found
bw8-8,Sewaddle,Plasma Storm,956806,,,0.0,0.0,id_not_found
bw8-80,Gurdurr,Plasma Storm,956877,,,0.0,0.0,id_not_found
bw8-81,Conkeldurr,Plasma Storm,956878,,,0.0,0.0,id_not_found
bw8-83,Purrloin,Plasma Storm,956880,,,0.0,0.0,id_not_found
bw8-84,Liepard,Plasma Storm,956881,,,0.0,0.0,id_not_found
bw8-90,Klinklang,Plasma Storm,956887,,,0.0,0.0,id_not_found
bw8-92,Durant,Plasma Storm,956889,,,0.0,0.0,id_not_found
bw8-95,Black Kyurem-EX,Plasma Storm,956892,,,0.0,0.0,id_not_found
bw9-100,Frozen City,Plasma Freeze,957154,,,0.0,0.0,id_not_found
bw9-10,Cacturne,Plasma Freeze,957065,,,0.0,0.0,id_not_found
bw9-105,Team Plasma Ball,Plasma Freeze,957159,,,0.0,0.0,id_not_found
bw9-109,Heatran-EX,Plasma Freeze,957163,,,0.0,0.0,id_not_found
bw9-110,Thundurus-EX,Plasma Freeze,957164,,,0.0,0.0,id_not_found
bw9-112,Latias-EX,Plasma Freeze,957166,,,0.0,0.0,id_not_found
bw9-111,Deoxys-EX,Plasma Freeze,957165,,,0.0,0.0,id_not_found
bw9-118,Sigilyph,Plasma Freeze,957172,,,0.0,0.0,id_not_found
bw9-12,Flareon,Plasma Freeze,957067,,,0.0,0.0,id_not_found
bw9-13,Heatran-EX,Plasma Freeze,957068,,,0.0,0.0,id_not_found
bw9-15,Lampent,Plasma Freeze,957070,,,0.0,0.0,id_not_found
bw9-14,Litwick,Plasma Freeze,957069,,,0.0,0.0,id_not_found
bw9-16,Chandelure,Plasma Freeze,957071,,,0.0,0.0,id_not_found
bw9-17,Reshiram,Plasma Freeze,957072,,,0.0,0.0,id_not_found
bw9-21,Wooper,Plasma Freeze,957076,,,0.0,0.0,id_not_found
bw9-25,Palpitoad,Plasma Freeze,957080,,,0.0,0.0,id_not_found
bw9-27,Vanillite,Plasma Freeze,957082,,,0.0,0.0,id_not_found
bw9-31,Kyurem,Plasma Freeze,957086,,,0.0,0.0,id_not_found
bw9-32,Voltorb,Plasma Freeze,957087,,,0.0,0.0,id_not_found
bw9-35,Chinchou,Plasma Freeze,957090,,,0.0,0.0,id_not_found
bw9-38,Thundurus-EX,Plasma Freeze,957093,,,0.0,0.0,id_not_found
bw9-37,Pachirisu,Plasma Freeze,957092,,,0.0,0.0,id_not_found
bw9-39,Zekrom,Plasma Freeze,957094,,,0.0,0.0,id_not_found
bw9-4,Exeggcute,Plasma Freeze,957059,,,0.0,0.0,id_not_found
bw9-45,Grimer,Plasma Freeze,957100,,,0.0,0.0,id_not_found
bw9-46,Muk,Plasma Freeze,957101,,,0.0,0.0,id_not_found
bw9-47,Mr. Mime,Plasma Freeze,957102,,,0.0,0.0,id_not_found
bw9-56,Cofagrigus,Plasma Freeze,957110,,,0.0,0.0,id_not_found
bw9-57,Cofagrigus,Plasma Freeze,957111,,,0.0,0.0,id_not_found
bw9-58,Nidoking,Plasma Freeze,957112,,,0.0,0.0,id_not_found
bw9-63,Hariyama,Plasma Freeze,957117,,,0.0,0.0,id_not_found
bw9-66,Weavile,Plasma Freeze,957120,,,0.0,0.0,id_not_found
bw9-65,Sneasel,Plasma Freeze,957119,,,0.0,0.0,id_not_found
bw9-68,Sandile,Plasma Freeze,957122,,,0.0,0.0,id_not_found
bw9-71,Pawniard,Plasma Freeze,957125,,,0.0,0.0,id_not_found
bw9-74,Bisharp,Plasma Freeze,957128,,,0.0,0.0,id_not_found
bw9-75,Deino,Plasma Freeze,957129,,,0.0,0.0,id_not_found
bw9-76,Deino,Plasma Freeze,957130,,,0.0,0.0,id_not_found
bw9-81,Dratini,Plasma Freeze,957135,,,0.0,0.0,id_not_found
bw9-90,Eevee,Plasma Freeze,957144,,,0.0,0.0,id_not_found
bw9-91,Hoothoot,Plasma Freeze,957145,,,0.0,0.0,id_not_found
bw9-92,Noctowl,Plasma Freeze,957146,,,0.0,0.0,id_not_found
bw9-93,Miltank,Plasma Freeze,957147,,,0.0,0.0,id_not_found
bw9-94,Kecleon,Plasma Freeze,957148,,,0.0,0.0,id_not_found
bw9-95,Starly,Plasma Freeze,957149,,,0.0,0.0,id_not_found
bwp-BW004,Reshiram,BW Black Star Promos,1563398,,,0.0,0.0,id_not_found
bwp-BW005,Zekrom,BW Black Star Promos,1563397,,,0.0,0.0,id_not_found
bwp-BW11,Pansage,BW Black Star Promos,1563409,,,0.0,0.0,id_not_found
bwp-BW101,Genesect,BW Black Star Promos,1563408,,,0.0,0.0,id_not_found
bwp-BW12,Zorua,BW Black Star Promos,1563410,,,0.0,0.0,id_not_found
bwp-BW14,Pansage,BW Black Star Promos,1563412,,,0.0,0.0,id_not_found
bwp-BW20,Serperior,BW Black Star Promos,1563418,,,0.0,0.0,id_not_found
bwp-BW21,Emboar,BW Black Star Promos,1563419,,,0.0,0.0,id_not_found
bwp-BW23,Reshiram,BW Black Star Promos,1563421,,,0.0,0.0,id_not_found
bwp-BW22,Samurott,BW Black Star Promos,1563420,,,0.0,0.0,id_not_found
bwp-BW24,Zekrom,BW Black Star Promos,1563422,,,0.0,0.0,id_not_found
bwp-BW34,Luxio,BW Black Star Promos,1563431,,,0.0,0.0,id_not_found
bwp-BW33,Riolu,BW Black Star Promos,1563430,,,0.0,0.0,id_not_found
bwp-BW35,Meowth,BW Black Star Promos,1563432,,,0.0,0.0,id_not_found
bwp-BW41,Thundurus,BW Black Star Promos,1563438,,,0.0,0.0,id_not_found
bwp-BW40,Volcarona,BW Black Star Promos,1563437,,,0.0,0.0,id_not_found
